area_code,area_name,period,indicator,measure,unit,value
E06000015,Derby,2020/21,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,66946
E06000035,Medway,2020/21,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,73072
E06000042,Milton Keynes,2020/21,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,54020
E06000031,Peterborough,2020/21,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,51334
E06000038,Reading,2020/21,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,37358
E08000029,Solihull,2020/21,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,59413
E06000025,South Gloucestershire,2020/21,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,52218
E08000007,Stockport,2020/21,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,47654
E06000030,Swindon,2020/21,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,56655
E06000034,Thurrock,2020/21,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,55715
E08000009,Trafford,2020/21,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,40394
E06000007,Warrington,2020/21,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,54052
E06000014,York,2020/21,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,45362
